date	x	y	T	CO2.flux
24/11/2009	427811	4520045	89.9	9319.45
24/11/2009	427709	4520115	92	39244.8
24/11/2009	427843	4519949	92.8	1083.6
24/11/2009	427679	4520089	95.2	20546.4
17/05/2010	427590	4519800	28.6	69.7
17/05/2010	427252	4520252	21.2	110.7
17/05/2010	427612	4519776	29.2	21.8
17/05/2010	427249	4520289	23	112.8
17/05/2010	427647	4519761	30.3	389.1
17/05/2010	427286	4520278	19	66.8
17/05/2010	427676	4519752	34.9	89.4
17/05/2010	427310	4520312	23.5	90.3
17/05/2010	427709	4519747	25.2	62.8
17/05/2010	427274	4520329	21.8	82.2
17/05/2010	427626	4519760	31.2	111
17/05/2010	427329	4520353	24.8	220
17/05/2010	427603	4519743	23.6	127.2
17/05/2010	427300	4520370	22.8	78.4
17/05/2010	427646	4519738	25.2	184.7
17/05/2010	427299	4520400	24.4	1313.1
17/05/2010	427683	4519725	18.8	46
17/05/2010	427320	4520429	37.1	803.3
17/05/2010	427626	4519728	20.1	134.1
17/05/2010	427352	4520391	36.5	5432.3
17/05/2010	427619	4519703	18.5	41.6
17/05/2010	427369	4520415	42.8	3470.1
17/05/2010	427681	4519698	24.1	19.5
17/05/2010	427392	4520465	35.4	1824.7
17/05/2010	427667	4519709	17.3	29.2
17/05/2010	427413	4520474	36.1	1537.2
17/05/2010	427702	4519686	16.1	6
17/05/2010	427449	4520471	27.4	349.9
17/05/2010	427768	4519674	25.8	31.8
17/05/2010	427436	4520437	26.6	380.3
17/05/2010	427801	4519659	25.6	27
17/05/2010	427455	4520415	25.3	211.8
17/05/2010	427836	4519627	22	111.9
17/05/2010	427404	4520414	31.9	712.1
17/05/2010	427865	4519636	21.3	33.9
17/05/2010	427379	4520389	38.7	3622.8
17/05/2010	427843	4519669	19.3	35.2
17/05/2010	427362	4520353	29.6	406.5
17/05/2010	427824	4519712	22	14.5
17/05/2010	427361	4520289	20.1	37.5
17/05/2010	427870	4519680	17.6	10.1
17/05/2010	427393	4520264	19.8	32.6
17/05/2010	427928	4519632	18.3	21.3
17/05/2010	427397	4520219	22.1	117.3
17/05/2010	427948	4519603	27.5	9.2
17/05/2010	427365	4520221	20.9	42.3
17/05/2010	427907	4519626	17.8	29.9
17/05/2010	427340	4520179	20.3	39.2
17/05/2010	427887	4519663	18.3	24.2
17/05/2010	427310	4520151	21.2	61.1
17/05/2010	427969	4519603	20.2	15.8
17/05/2010	427310	4520180	20.1	74.7
17/05/2010	427959	4519633	18	21.4
17/05/2010	427312	4520212	19.5	30.2
17/05/2010	427935	4519658	17.4	18.4
17/05/2010	427261	4520220	18.8	73.3
17/05/2010	427922	4519682	20.1	34.6
17/05/2010	427297	4520252	19.1	46.8
17/05/2010	428203	4520399	20.5	161.1
17/05/2010	427594	4519770	26.8	43.3
17/05/2010	428181	4520375	23.5	31.5
17/05/2010	427629	4519789	26.3	62.5
17/05/2010	428152	4520351	81.2	35462.3
17/05/2010	427663	4519779	23.7	58.1
17/05/2010	428142	4520322	49.6	3372
17/05/2010	427724	4519743	26.7	44.4
17/05/2010	428317	4520327	20	27.5
17/05/2010	427752	4519749	42.6	1617.2
17/05/2010	427740	4519767	23.6	123
17/05/2010	428287	4520283	17.5	96.8
17/05/2010	427737	4519776	20.7	113.6
17/05/2010	428269	4520268	27.5	1167.9
17/05/2010	427705	4519781	28.7	72.9
17/05/2010	428329	4520291	20	34.3
17/05/2010	427685	4519798	19.2	34.1
17/05/2010	428333	4520255	21.6	40.9
17/05/2010	427664	4519815	24.8	66.9
17/05/2010	428303	4520256	20.6	168.1
17/05/2010	427633	4519817	20.1	74.5
17/05/2010	427609	4519828	23	108.5
17/05/2010	428309	4520215	19.2	99.3
17/05/2010	427640	4519833	17.2	90.9
17/05/2010	427647	4519867	21.5	55.4
17/05/2010	427677	4519856	21.7	31.9
17/05/2010	428291	4520179	18.4	42.1
17/05/2010	427699	4519892	23	35.4
17/05/2010	428268	4520183	19.3	142.9
17/05/2010	427714	4519913	21	30.5
17/05/2010	427687	4519904	20.6	139.8
17/05/2010	427651	4519891	20.2	60.4
17/05/2010	427617	4519911	21	58.1
17/05/2010	428230	4520200	18	134.3
17/05/2010	427611	4519871	20	75.5
17/05/2010	427587	4519885	19.8	39.6
17/05/2010	428231	4520159	19.7	126.8
17/05/2010	427592	4519837	21.5	31
17/05/2010	428187	4520171	20	301.9
17/05/2010	427564	4519848	20.1	31.4
17/05/2010	427538	4519830	21.9	28.9
17/05/2010	427717	4519858	32.5	1139.4
17/05/2010	428304	4520345	18.7	125.1
17/05/2010	427718	4519822	44.4	2360.5
17/05/2010	428276	4520330	55.7	3761.4
17/05/2010	427759	4519820	40.3	802.3
17/05/2010	428276	4520311	24.3	207.1
17/05/2010	427784	4519813	33.2	460.8
17/05/2010	428276	4520313	25.7	664.1
17/05/2010	427766	4519839	18.8	47.7
17/05/2010	427759	4519864	16.4	24.4
17/05/2010	428257	4520336	28.1	219.8
17/05/2010	427720	4519865	20.1	68.2
17/05/2010	427687	4519928	20	71.4
17/05/2010	428222	4520335	23.1	316.8
17/05/2010	427748	4519912	19.8	63.6
17/05/2010	427761	4519943	22.8	485.9
17/05/2010	428188	4520322	51.2	1831.7
17/05/2010	427798	4519927	32.2	573.2
17/05/2010	427823	4519910	20.6	96.2
17/05/2010	427788	4519891	25.6	29.2
17/05/2010	428176	4520355	51.9	560.3
17/05/2010	427816	4519959	46.2	2735.6
17/05/2010	427825	4519989	82.7	3580.7
17/05/2010	427853	4519960	34.9	1507.3
17/05/2010	427863	4519933	30.2	500.2
17/05/2010	428176	4520370	34.9	559.6
17/05/2010	427907	4519917	22.4	173.6
17/05/2010	427929	4519935	29.6	986.5
17/05/2010	427885	4519886	23.7	18.7
17/05/2010	428133	4520360	33.1	279.4
17/05/2010	427955	4519944	20.6	48.6
17/05/2010	427953	4519974	24.3	32.6
17/05/2010	428117	4520331	24.3	98.2
17/05/2010	427957	4520005	19.7	181.1
17/05/2010	427957	4520037	18.2	39.1
17/05/2010	427921	4519970	34.6	866.5
17/05/2010	427887	4519984	24.3	285.2
17/05/2010	427850	4520001	30.7	209.3
17/05/2010	428165	4520325	80.4	1472.6
17/05/2010	427851	4520041	19.6	55.8
17/05/2010	428159	4520310	33.8	1189.2
17/05/2010	427886	4520012	21.6	189.5
17/05/2010	427920	4519992	22.7	121.6
17/05/2010	428118	4520290	34.5	1147.1
17/05/2010	427929	4520028	21.6	103.5
17/05/2010	427938	4520064	19.5	31
17/05/2010	427877	4520030	20	12.2
17/05/2010	428090	4520299	25.9	49.4
17/05/2010	427856	4520094	20	12.2
17/05/2010	427838	4520128	21.7	31.9
17/05/2010	428061	4520286	45.6	503.6
17/05/2010	427888	4520100	18.8	8.1
17/05/2010	428057	4520268	43.8	559.6
17/05/2010	427904	4520142	20.4	11.3
17/05/2010	427939	4520168	19	9.5
17/05/2010	428037	4520288	45.2	2219.5
17/05/2010	427914	4520106	25.2	8.4
17/05/2010	428026	4520282	73	7447.1
17/05/2010	427899	4520058	19.3	15.9
17/05/2010	428034	4520315	41.2	729.1
17/05/2010	427936	4520120	23.4	22.7
17/05/2010	428032	4520350	51.7	697.4
17/05/2010	427927	4520076	22.8	15.4
17/05/2010	428049	4520368	31	383.9
17/05/2010	427920	4520201	20	8.7
17/05/2010	428032	4520390	24	136.7
17/05/2010	427938	4520228	18.3	10.6
17/05/2010	427991	4520405	28	378.4
17/05/2010	427957	4520194	20.3	12.2
17/05/2010	427998	4520408	33.1	288.1
17/05/2010	427983	4520240	21.9	12.6
17/05/2010	428004	4520272	20.3	20.5
17/05/2010	427973	4520401	21.6	71.9
17/05/2010	428024	4520438	38	256.5
17/05/2010	427894	4520226	17.6	22.2
17/05/2010	428062	4520457	35	780.6
17/05/2010	427910	4520266	31.3	32.8
17/05/2010	428090	4520454	25.8	424.3
17/05/2010	427866	4520192	17.4	7.7
17/05/2010	428092	4520395	86.3	12582
17/05/2010	427842	4520170	19.6	11.3
17/05/2010	428173	4520388	27.4	1371.7
17/05/2010	427873	4520147	21.2	7.8
17/05/2010	428187	4520433	22	2761.3
17/05/2010	427895	4520175	19.9	14.6
17/05/2010	428358	4520234	21.8	98.3
17/05/2010	427819	4520183	25.6	15.9
17/05/2010	427831	4520214	24.6	10.7
17/05/2010	428398	4520189	21.8	176.9
17/05/2010	427842	4520243	18.7	18
17/05/2010	428405	4520157	22.8	323.9
17/05/2010	427871	4520232	19.9	21.7
17/05/2010	427810	4520217	22.8	14.9
17/05/2010	428183	4520145	19.3	38
17/05/2010	427836	4520128	20.3	39
17/05/2010	428167	4520124	19.9	32.2
17/05/2010	427806	4520248	24.5	39
17/05/2010	428149	4520138	18.7	51.8
17/05/2010	427832	4520261	18	28.5
17/05/2010	428125	4520166	18.3	28.9
17/05/2010	427818	4520282	21.2	17.9
17/05/2010	428151	4520183	23.6	111.1
17/05/2010	427802	4520286	21.8	18.7
17/05/2010	427792	4520308	19.8	9.5
17/05/2010	428154	4520213	22.5	48.6
17/05/2010	427831	4520318	26.5	9.3
17/05/2010	427865	4520300	24.7	14.4
17/05/2010	428119	4520233	20.6	46.8
17/05/2010	427896	4520314	23.2	21.8
17/05/2010	428102	4520234	21.8	63.2
17/05/2010	427877	4520336	24.3	11.1
17/05/2010	427855	4520330	22.5	14.7
17/05/2010	428066	4520238	24.6	34.4
17/05/2010	427832	4520361	26.6	34.3
17/05/2010	427803	4520344	17.7	15.5
17/05/2010	428091	4520203	28.1	72.2
17/05/2010	427753	4520326	25.1	23.8
17/05/2010	428097	4520181	23.3	68
17/05/2010	427772	4520365	27.2	11.9
17/05/2010	428125	4520140	19.3	185.8
17/05/2010	427808	4520377	24.9	8
17/05/2010	428139	4520107	19.5	162.1
17/05/2010	427854	4520387	27.9	7.1
17/05/2010	428147	4520075	21	159.1
17/05/2010	427788	4520400	21.8	35.1
17/05/2010	428295	4520211	20	159.1
17/05/2010	427721	4520370	26.3	34.1
17/05/2010	428256	4520290	21.5	108.4
17/05/2010	427688	4520423	21.8	27.2
17/05/2010	428265	4520286	25.3	60.8
17/05/2010	427656	4520445	20.7	13.3
17/05/2010	428243	4520297	30.2	81.8
17/05/2010	427622	4520476	31.6	17.1
17/05/2010	428162	4520277	28	170
17/05/2010	427595	4520505	31.5	22.1
17/05/2010	428182	4520250	38	405.9
17/05/2010	427564	4520531	24	20.1
17/05/2010	428296	4520479	25.8	117.5
17/05/2010	427525	4520557	20.7	21.6
17/05/2010	428250	4520494	21.6	67.2
17/05/2010	427379	4520780	33.7	4.2
17/05/2010	428213	4520490	20.8	51.6
17/05/2010	427350	4520780	26.9	11.3
17/05/2010	428199	4520522	21.3	36.9
17/05/2010	427360	4520742	26.4	6.3
17/05/2010	428200	4520563	20.1	23.2
17/05/2010	427389	4520716	33	6.1
17/05/2010	428153	4520549	21.7	110.1
17/05/2010	427402	4520692	28.5	6.8
17/05/2010	428125	4520564	25.1	31.5
17/05/2010	427363	4520674	33.3	7.8
17/05/2010	428097	4520597	28.4	163.2
17/05/2010	427310	4520718	35.7	3.4
17/05/2010	428060	4520549	24.8	21.2
17/05/2010	427375	4520626	29.7	7.2
17/05/2010	428035	4520548	27.8	15.8
17/05/2010	427419	4520637	31	12
17/05/2010	428001	4520528	25.7	27.5
17/05/2010	427408	4520582	25.4	12.8
17/05/2010	427963	4520503	32.9	228.4
17/05/2010	427824	4520023	67.8	25373.7
17/05/2010	427927	4520500	58.9	2751.9
17/05/2010	427797	4520005	59.4	1218
17/05/2010	427928	4520474	34.5	372.9
17/05/2010	427793	4519975	91.9	6271.5
17/05/2010	427946	4520452	29.5	473.9
17/05/2010	427767	4519981	25.6	192.2
17/05/2010	428028	4520509	20.1	29.9
17/05/2010	427748	4519972	21.2	103.3
17/05/2010	428139	4520512	21.2	79.9
17/05/2010	427759	4520011	49.3	444.2
17/05/2010	428181	4520493	20.2	42.6
17/05/2010	427790	4520035	35.4	378
17/05/2010	428341	4520478	18.3	12.8
17/05/2010	427770	4520051	22	57.7
17/05/2010	427808	4520062	42	7772.6
17/05/2010	427803	4520092	28.7	198.3
17/05/2010	427785	4520100	56.2	1582.2
17/05/2010	427408	4520166	43.2	895.7
17/05/2010	427750	4520659	20.9	57.1
17/05/2010	427766	4520692	18.5	49.9
17/05/2010	427767	4520741	18.8	12.4
17/05/2010	427753	4520792	18.5	20
17/05/2010	427715	4520798	19.2	19
17/05/2010	427381	4520070	25.8	640
17/05/2010	427738	4520757	20.1	12
17/05/2010	427742	4520705	20	16.2
17/05/2010	427719	4520654	22.6	135.7
17/05/2010	427363	4520028	24	115.8
17/05/2010	427707	4520693	23.1	283.1
17/05/2010	427694	4520740	21.3	33.5
17/05/2010	427666	4520776	21.9	27.6
17/05/2010	427350	4520083	20.1	251.1
17/05/2010	427777	4520717	17.8	35.6
17/05/2010	427781	4520786	18.5	20.6
17/05/2010	427369	4520110	21.1	40.7
17/05/2010	427821	4520765	20.2	34
17/05/2010	427814	4520723	19.2	48.8
17/05/2010	427371	4520155	21.1	140.4
17/05/2010	427798	4520673	19.2	43.7
17/05/2010	427853	4520744	20	35.3
17/05/2010	427427	4520220	21.6	378.6
17/05/2010	427836	4520701	18.5	44.7
17/05/2010	427871	4520737	20	137.4
17/05/2010	427720	4520596	20	298.3
17/05/2010	427742	4520556	21.7	62.2
17/05/2010	427705	4520522	48	1945.3
17/05/2010	427694	4520552	53	544.6
17/05/2010	427414	4520116	55.5	1094.5
17/05/2010	427777	4520541	23.9	34.7
17/05/2010	427739	4520616	26.3	68.4
17/05/2010	427838	4520634	24	13
17/05/2010	427891	4520627	24.6	30.6
17/05/2010	427405	4520040	25.1	675.1
17/05/2010	427857	4520601	24.1	85.3
17/05/2010	427814	4520649	18.5	80
17/05/2010	427839	4520668	18.6	12.3
17/05/2010	427461	4520223	39.6	371.8
17/05/2010	428024	4520695	27.5	11.8
17/05/2010	427460	4520254	20.2	86.2
17/05/2010	427962	4520673	20.3	62.5
17/05/2010	428009	4520665	17.7	17.4
17/05/2010	427475	4520297	20	166.4
17/05/2010	428013	4520637	28.8	8.1
17/05/2010	427966	4520646	19.7	141.1
17/05/2010	427453	4520177	38.7	1765.6
17/05/2010	428067	4520626	21.2	731.5
17/05/2010	428090	4520657	25.9	26.2
17/05/2010	427445	4520136	28.5	419
17/05/2010	428150	4520637	20.3	19.2
17/05/2010	428193	4520615	19.6	22.7
17/05/2010	428162	4520583	25.9	5.6
17/05/2010	427421	4520075	45.7	2676.7
17/05/2010	428110	4520609	24.2	28.2
17/05/2010	427937	4520623	28.9	23.1
17/05/2010	427906	4520608	26.2	156.6
17/05/2010	427893	4520572	23.2	120.3
17/05/2010	427420	4519991	22.8	100.7
17/05/2010	427859	4520546	27.5	66.3
17/05/2010	427851	4520514	35.7	84.3
17/05/2010	427864	4520505	22.2	85
17/05/2010	428111	4520563	26.9	7
17/05/2010	427474	4520146	22	660.8
17/05/2010	428050	4520568	31.8	92.4
17/05/2010	427997	4520563	30.6	606.9
17/05/2010	427981	4520549	23	557.4
17/05/2010	428200	4520583	32.6	24.4
17/05/2010	427464	4520091	44.9	363.5
17/05/2010	428201	4520643	25.2	37.2
17/05/2010	428237	4520582	26.6	90.2
17/05/2010	427456	4520053	27	343.9
17/05/2010	428269	4520604	34.8	659.2
17/05/2010	427442	4520021	32.1	785.7
17/05/2010	428274	4520618	28.7	62.9
17/05/2010	428130	4519907	56.9	3821.5
17/05/2010	427463	4519993	27.5	205.7
17/05/2010	428114	4519904	72.8	7626.2
17/05/2010	428108	4519878	27	334.5
17/05/2010	428101	4519848	30	1441.1
17/05/2010	428095	4519821	27.9	645.7
17/05/2010	427510	4520184	50.8	715.4
17/05/2010	428131	4519763	22.6	29.2
17/05/2010	428126	4519711	23.3	31.2
17/05/2010	427504	4520145	52.1	8408.3
17/05/2010	428121	4519728	20.2	39.4
17/05/2010	428129	4519682	22.2	12.1
17/05/2010	427492	4520112	56.2	1080.4
17/05/2010	428124	4519645	24.2	13.6
17/05/2010	428101	4519686	22.7	14.6
17/05/2010	428116	4519944	27.9	3786.4
17/05/2010	428105	4519976	19.9	432.4
17/05/2010	427479	4520038	42.5	135.8
17/05/2010	428081	4520003	76.3	10047.1
17/05/2010	428081	4520042	20	11.8
17/05/2010	427520	4520017	28.9	179.9
17/05/2010	428079	4520075	27.7	175
17/05/2010	428088	4520119	22.5	72.2
17/05/2010	428229	4519879	51.9	430.2
17/05/2010	428407	4520106	17.8	79.9
17/05/2010	427519	4520117	66.3	6259.8
17/05/2010	428410	4520078	17.8	47.8
17/05/2010	428370	4520103	17.2	94.5
17/05/2010	427510	4520078	58.9	3241.7
17/05/2010	428383	4520074	16.4	251.6
17/05/2010	428342	4520082	16.5	61.4
17/05/2010	427540	4520199	51.7	1682.8
17/05/2010	428311	4520082	17.2	61.1
17/05/2010	428295	4520079	17.5	41.7
17/05/2010	427536	4520244	24.9	229.8
17/05/2010	428348	4520126	17.2	44.8
17/05/2010	428309	4520122	15.8	14.2
17/05/2010	427500	4520222	36.8	698.8
17/05/2010	428302	4520150	17.3	16.4
17/05/2010	427509	4520254	23.6	168.9
17/05/2010	428269	4520137	17.2	16.5
17/05/2010	427579	4520237	30.4	1454.4
17/05/2010	428015	4519944	23.9	498.8
17/05/2010	428030	4519981	23	22.2
17/05/2010	427605	4520279	32.6	855.4
17/05/2010	428033	4520016	25.5	3.5
17/05/2010	427613	4520312	94.9	15835.1
17/05/2010	428039	4520054	24.8	102.7
17/05/2010	427598	4520338	84	4995.5
17/05/2010	428042	4520091	21.9	5
17/05/2010	428043	4520123	18.6	5.9
17/05/2010	427551	4520326	47	1673.4
17/05/2010	428042	4520146	21.8	9.9
17/05/2010	428020	4520112	20.1	19.3
17/05/2010	427543	4520280	27.5	437.6
17/05/2010	428006	4520095	22.1	690.5
17/05/2010	428006	4520054	26.9	627.3
17/05/2010	427616	4520244	29	205.5
17/05/2010	428001	4520029	36.2	715
17/05/2010	428009	4519986	33.8	274.7
17/05/2010	428368	4519689	16.7	10.9
17/05/2010	427661	4520312	65.5	1041.6
17/05/2010	428340	4519624	16.6	21.8
17/05/2010	428232	4519644	20.8	11.5
17/05/2010	427557	4520147	63.3	21362.5
17/05/2010	428181	4519642	15.9	12.5
17/05/2010	428221	4519687	22.6	20.4
17/05/2010	427548	4520107	94.4	1826.1
17/05/2010	427516	4519831	19	17.7
17/05/2010	427485	4519840	19.8	26
17/05/2010	427446	4519843	19	39
17/05/2010	427585	4520167	33.7	419.9
17/05/2010	427430	4519846	19.3	29.3
17/05/2010	427477	4519795	18.8	21.8
17/05/2010	427443	4519791	23.4	13.2
17/05/2010	427443	4519767	24.3	13.8
17/05/2010	427445	4519731	20.6	19.2
17/05/2010	427557	4520055	34.8	319.6
17/05/2010	427413	4519748	22.3	17.6
17/05/2010	427409	4519783	20.3	19.7
17/05/2010	427602	4520134	85.3	2914.5
17/05/2010	427396	4519715	23.4	3.6
17/05/2010	427365	4519864	64.6	1531.2
17/05/2010	427591	4520093	28.7	1306.9
17/05/2010	427371	4519853	28.6	442.4
17/05/2010	427291	4519755	18.3	7.2
17/05/2010	427615	4520077	57.8	5574.7
17/05/2010	427641	4520132	40.9	309
17/05/2010	427684	4520142	38.5	3032
17/05/2010	427678	4520091	45.2	8182.8
17/05/2010	427668	4520194	28.1	2993
17/05/2010	427673	4520230	21.8	213.7
17/05/2010	427685	4520262	34.4	1511.6
17/05/2010	427633	4520191	31.6	652.8
17/05/2010	427603	4520195	31.7	3337.2
17/05/2010	427687	4520206	24.2	248.2
17/05/2010	427727	4520168	61.1	8993.2
17/05/2010	427754	4520158	31.9	1504.6
17/05/2010	427741	4520202	48.9	3915.5
17/05/2010	427720	4520235	34.5	577.1
17/05/2010	427716	4520143	94.9	14350.4
17/05/2010	427710	4520103	92.5	12033.5
17/05/2010	427728	4520055	56.8	854.9
17/05/2010	427771	4520018	90.8	4350.1
17/05/2010	427826	4520046	37.2	2505.1
17/05/2010	427782	4519959	23.1	45
17/05/2010	427247	4520200	17.8	1484.7
17/05/2010	427239	4520159	20.1	277.6
17/05/2010	427253	4520111	35.7	772.1
17/05/2010	427281	4520077	21.4	249.2
17/05/2010	427310	4520030	18.2	213.7
17/05/2010	427363	4519958	9.8	60.1
17/05/2010	427398	4519943	17.3	43.6
17/05/2010	427448	4519927	19.3	26.5
17/05/2010	427484	4519939	46.1	4789.8
17/05/2010	427653	4520072	86.5	15910.7
17/05/2010	427589	4520033	35.8	314.3
17/05/2010	427534	4519979	83.8	669.1
17/05/2010	427584	4519989	32.8	2062.5
17/05/2010	427608	4520008	43	2435.1
17/05/2010	427624	4519981	19.2	14.9
17/05/2010	427610	4519958	19.2	31.9
17/05/2010	427647	4520023	32.8	922.2
17/05/2010	427696	4520283	37.8	2582.6
17/05/2010	427657	4520336	46.1	2683.3
17/05/2010	427621	4520388	47.3	2770.3
17/05/2010	427581	4520427	41.2	625.1
17/05/2010	427552	4520457	34.2	541.4
17/05/2010	427519	4520477	24.1	620.4
17/05/2010	427516	4520444	38.9	211
17/05/2010	427516	4520444	34.1	1365.5
17/05/2010	427502	4520396	30.6	674.3
17/05/2010	427493	4520372	19.7	187.2
17/05/2010	427536	4520399	40.4	2919
17/05/2010	427498	4520390	25.6	247.7
17/05/2010	427512	4520356	24.5	36.1
17/05/2010	427441	4520293	22.8	76.8
17/05/2010	427457	4520324	22.8	158.5
17/05/2010	427502	4520325	20	201.6
17/05/2010	427413	4520325	19.3	35.9
17/05/2010	427445	4520361	27.6	111.5
17/05/2010	427421	4520395	28.4	241.8
17/05/2010	427325	4520273	17.9	39.6
17/05/2010	427314	4520091	23	272.8
17/05/2010	427272	4520102	36.4	1596.3
17/05/2010	427313	4520123	19	73.8
17/05/2010	427273	4520159	19.6	175.4
17/05/2010	427261	4520215	17.5	155.7
17/05/2010	427355	4520240	21.4	19.2
17/05/2010	427337	4520214	21.3	14.7
17/05/2010	427350	4520323	19.5	74.2
17/05/2010	427345	4520362	48.2	3712.7
10/03/2011	427249	4520254	13.2	63.87
10/03/2011	427253	4520313	14.2	177.09
10/03/2011	427280	4520347	14.2	125.06
10/03/2011	427293	4520375	13.9	200.58
10/03/2011	427306	4520411	19.9	972.03
10/03/2011	427338	4520429	48.4	2983.65
10/03/2011	427378	4520454	14.4	331.34
10/03/2011	427415	4520473	21.3	654.47
10/03/2011	427440	4520462	34.2	1413.73
10/03/2011	427402	4520436	18.4	188.5
10/03/2011	427373	4520410	26.1	47.88
10/03/2011	427349	4520382	24.6	2128.54
10/03/2011	427329	4520355	13.4	173.02
10/03/2011	427310	4520321	12.6	57.98
10/03/2011	427283	4520269	11.8	17.78
10/03/2011	427323	4520281	13.8	57.45
10/03/2011	427361	4520301	14.1	32.11
10/03/2011	427361	4520353	17.5	358.01
10/03/2011	427416	4520337	15.3	95.32
10/03/2011	427407	4520384	18	231.66
10/03/2011	427432	4520416	16.7	142.04
10/03/2011	427470	4520400	17.1	140.05
10/03/2011	427458	4520347	12.9	114.62
10/03/2011	427366	4520278	11.2	17.46
10/03/2011	427428	4520281	13.1	40.94
10/03/2011	427481	4520304	14.3	69.97
10/03/2011	427509	4520325	15.4	165.09
10/03/2011	427522	4520295	13.8	128.52
10/03/2011	427476	4520276	13.4	123.23
10/03/2011	427537	4520260	14.8	424.56
10/03/2011	427561	4520293	31.2	2273.82
10/03/2011	427556	4520346	30.6	3492.19
10/03/2011	427517	4520377	25.4	507.09
10/03/2011	427494	4520413	23.8	369.96
10/03/2011	427476	4520456	28.3	200.43
10/03/2011	427515	4520433	68.9	5100.4
10/03/2011	427522	4520476	24.7	151.09
10/03/2011	427552	4520481	43.3	2831.77
10/03/2011	427573	4520445	62.5	5277.97
10/03/2011	427582	4520405	23.2	228.03
10/03/2011	427619	4520392	39.4	712.61
10/03/2011	427648	4520364	27	1410.21
10/03/2011	427675	4520318	27	970
10/03/2011	427682	4520285	57.4	6272.6
10/03/2011	427719	4520268	20.2	595.89
10/03/2011	427713	4520243	21	327.01
10/03/2011	427673	4520234	18.3	171.14
10/03/2011	427658	4520287	70	3589.28
10/03/2011	427624	4520335	67.2	2070.17
10/03/2011	427587	4520354	39.4	1167.44
10/03/2011	427538	4520416	81	10603.83
10/03/2011	427601	4520276	21.4	1311.93
10/03/2011	427614	4520231	19.6	737.27
10/03/2011	427567	4520230	18.4	513.39
10/03/2011	427504	4520230	23.2	2925.31
10/03/2011	427451	4520230	19.9	1165.93
10/03/2011	427418	4520200	17.2	504.22
10/03/2011	427460	4520178	25.7	1431.87
10/03/2011	427514	4520166	49.7	23422.13
10/03/2011	427567	4520170	28.6	655.08
10/03/2011	427616	4520167	21.7	5274.51
10/03/2011	427674	4520145	19	1173.76
10/03/2011	427654	4520193	16.5	236.49
10/03/2011	427702	4520197	20	1298.61
10/03/2011	427745	4520198	42.1	3140.23
10/03/2011	427753	4520171	29.7	1187.31
10/03/2011	427754	4520133	56	4339.59
10/03/2011	427722	4520155	93	19475.64
10/03/2011	427707	4520114	79	4334.65
10/03/2011	427662	4520103	22.7	1637.2
10/03/2011	427622	4520120	26	887.65
10/03/2011	427569	4520122	26.4	2312.82
10/03/2011	427525	4520122	40.5	2939.35
10/03/2011	427476	4520136	14.9	914.2
10/03/2011	427509	4520093	61.4	3083.13
10/03/2011	427564	4520067	18.6	379.8
10/03/2011	427608	4520071	78.5	19652.75
10/03/2011	427548	4520036	18.7	260.71
10/03/2011	427508	4520066	32.6	360.95
10/03/2011	427504	4520028	17.3	1122.94
10/03/2011	427502	4519985	19.2	457.33
